ICD_CODE,ATC_CODE,RELATION,FREQUENCY
41071,DRUG_81907,treats,1
41071,DRUG_82733,treats,1
41071,DRUG_73864,treats,1
41071,DRUG_19186,treats,1
41071,DRUG_29406,treats,1
41071,DRUG_23063,treats,1
41071,DRUG_32521,treats,1
41071,DRUG_04072,treats,1
41071,DRUG_87966,treats,1
41071,DRUG_97334,treats,1
41071,DRUG_87510,treats,1
41071,DRUG_37238,treats,1
41071,DRUG_66384,treats,1
41071,DRUG_27121,treats,1
41071,DRUG_38458,treats,1
41071,DRUG_08499,treats,1
41071,DRUG_47562,treats,1
41071,DRUG_41098,treats,1
41071,DRUG_62398,treats,1
41071,DRUG_04737,treats,1
41071,DRUG_54948,treats,1
48282,DRUG_00654,treats,1
48282,DRUG_86770,treats,1
48282,DRUG_16971,treats,1
48282,DRUG_41753,treats,1
48282,DRUG_12638,treats,1
48282,DRUG_81129,treats,1
48282,DRUG_81907,treats,1
48282,DRUG_82733,treats,1
48282,DRUG_73864,treats,1
48282,DRUG_31289,treats,1
48282,DRUG_19186,treats,1
48282,DRUG_42537,treats,1
48282,DRUG_29406,treats,1
48282,DRUG_93890,treats,1
48282,DRUG_79790,treats,1
48282,DRUG_23063,treats,1
48282,DRUG_12470,treats,1
48282,DRUG_05899,treats,1
48282,DRUG_65380,treats,1
48282,DRUG_32521,treats,1
48282,DRUG_04072,treats,1
48282,DRUG_87966,treats,1
48282,DRUG_97334,treats,1
48282,DRUG_87510,treats,1
48282,DRUG_72422,treats,1
48282,DRUG_37238,treats,1
48282,DRUG_66384,treats,1
48282,DRUG_31023,treats,1
48282,DRUG_27121,treats,1
48282,DRUG_56684,treats,1
48282,DRUG_49892,treats,1
48282,DRUG_83139,treats,1
48282,DRUG_25247,treats,1
48282,DRUG_24647,treats,1
48282,DRUG_18628,treats,1
48282,DRUG_38458,treats,1
48282,DRUG_08499,treats,1
48282,DRUG_47562,treats,1
48282,DRUG_41098,treats,1
48282,DRUG_85419,treats,1
48282,DRUG_62398,treats,1
48282,DRUG_56776,treats,1
48282,DRUG_75708,treats,1
48282,DRUG_25131,treats,1
48282,DRUG_64785,treats,1
48282,DRUG_04737,treats,1
48282,DRUG_54948,treats,1
48282,DRUG_37475,treats,1
2763,DRUG_73658,treats,1
2763,DRUG_94840,treats,1
2763,DRUG_90353,treats,1
2763,DRUG_73544,treats,1
2763,DRUG_48779,treats,1
2763,DRUG_81907,treats,1
2763,DRUG_80647,treats,1
2763,DRUG_18769,treats,1
2763,DRUG_42537,treats,1
2763,DRUG_88789,treats,1
2763,DRUG_58629,treats,1
2763,DRUG_58588,treats,1
2763,DRUG_11282,treats,1
2763,DRUG_39481,treats,1
2763,DRUG_65728,treats,1
2763,DRUG_44900,treats,1
2763,DRUG_45836,treats,1
2763,DRUG_69930,treats,1
2763,DRUG_57889,treats,1
40390,DRUG_73658,treats,1
40390,DRUG_73544,treats,1
40390,DRUG_40576,treats,1
40390,DRUG_48779,treats,1
40390,DRUG_80647,treats,1
40390,DRUG_42537,treats,1
40390,DRUG_58629,treats,1
40390,DRUG_58588,treats,1
40390,DRUG_11282,treats,1
40390,DRUG_44900,treats,1
40390,DRUG_69930,treats,1
40390,DRUG_57889,treats,1
9971,DRUG_73658,treats,1
9971,DRUG_94840,treats,1
9971,DRUG_90353,treats,1
9971,DRUG_16971,treats,1
9971,DRUG_73544,treats,1
9971,DRUG_40576,treats,1
9971,DRUG_48779,treats,1
9971,DRUG_81907,treats,1
9971,DRUG_80647,treats,1
9971,DRUG_18769,treats,1
9971,DRUG_66345,treats,1
9971,DRUG_17057,treats,1
9971,DRUG_88789,treats,1
9971,DRUG_97910,treats,1
9971,DRUG_58629,treats,1
9971,DRUG_58588,treats,1
9971,DRUG_11282,treats,1
9971,DRUG_39481,treats,1
9971,DRUG_44900,treats,1
9971,DRUG_45836,treats,1
9971,DRUG_69930,treats,1
9971,DRUG_57889,treats,1
1510,DRUG_94840,treats,1
1510,DRUG_90353,treats,1
1510,DRUG_16971,treats,1
1510,DRUG_40576,treats,1
1510,DRUG_48779,treats,1
1510,DRUG_80647,treats,1
1510,DRUG_18769,treats,1
1510,DRUG_66345,treats,1
1510,DRUG_81691,treats,1
1510,DRUG_17057,treats,1
1510,DRUG_88789,treats,1
1510,DRUG_58629,treats,1
1510,DRUG_31023,treats,1
1510,DRUG_58588,treats,1
1510,DRUG_56289,treats,1
1510,DRUG_11282,treats,1
1510,DRUG_39481,treats,1
1510,DRUG_44900,treats,1
1510,DRUG_45836,treats,1
1510,DRUG_69930,treats,1
1510,DRUG_57889,treats,1
9974,DRUG_73658,treats,1
9974,DRUG_94840,treats,1
9974,DRUG_90353,treats,1
9974,DRUG_16971,treats,1
9974,DRUG_73544,treats,1
9974,DRUG_40576,treats,1
9974,DRUG_48779,treats,1
9974,DRUG_81907,treats,1
9974,DRUG_80647,treats,1
9974,DRUG_18769,treats,1
9974,DRUG_42537,treats,1
9974,DRUG_66345,treats,1
9974,DRUG_93890,treats,1
9974,DRUG_79790,treats,1
9974,DRUG_81691,treats,1
9974,DRUG_65380,treats,1
9974,DRUG_17057,treats,1
9974,DRUG_88789,treats,1
9974,DRUG_97910,treats,1
9974,DRUG_58629,treats,1
9974,DRUG_31023,treats,1
9974,DRUG_58588,treats,1
9974,DRUG_36800,treats,1
9974,DRUG_56289,treats,1
9974,DRUG_11282,treats,1
9974,DRUG_39481,treats,1
9974,DRUG_65728,treats,1
9974,DRUG_44900,treats,1
9974,DRUG_45836,treats,1
9974,DRUG_69930,treats,1
9974,DRUG_57889,treats,1
51189,DRUG_73658,treats,1
51189,DRUG_94840,treats,1
51189,DRUG_90353,treats,1
51189,DRUG_16971,treats,1
51189,DRUG_73544,treats,1
51189,DRUG_40576,treats,1
51189,DRUG_48779,treats,1
51189,DRUG_81907,treats,1
51189,DRUG_80647,treats,1
51189,DRUG_18769,treats,1
51189,DRUG_42537,treats,1
51189,DRUG_66345,treats,1
51189,DRUG_93890,treats,1
51189,DRUG_79790,treats,1
51189,DRUG_81691,treats,1
51189,DRUG_65380,treats,1
51189,DRUG_17057,treats,1
51189,DRUG_88789,treats,1
51189,DRUG_97910,treats,1
51189,DRUG_58629,treats,1
51189,DRUG_31023,treats,1
51189,DRUG_58588,treats,1
51189,DRUG_36800,treats,1
51189,DRUG_56289,treats,1
51189,DRUG_11282,treats,1
51189,DRUG_39481,treats,1
51189,DRUG_65728,treats,1
51189,DRUG_44900,treats,1
51189,DRUG_45836,treats,1
51189,DRUG_69930,treats,1
51189,DRUG_57889,treats,1
51881,DRUG_73658,treats,1
51881,DRUG_48779,treats,1
51881,DRUG_88789,treats,1
51881,DRUG_44900,treats,1
5859,DRUG_48779,treats,1
5859,DRUG_80647,treats,1
5859,DRUG_58629,treats,1
5859,DRUG_58588,treats,1
5859,DRUG_11282,treats,1
5859,DRUG_39481,treats,1
5859,DRUG_44900,treats,1
5859,DRUG_69930,treats,1
5859,DRUG_57889,treats,1
42731,DRUG_73544,treats,1
42731,DRUG_11282,treats,1
42731,DRUG_44900,treats,1
42731,DRUG_57889,treats,1
2761,DRUG_73658,treats,1
2761,DRUG_73544,treats,1
2761,DRUG_48779,treats,1
2761,DRUG_80647,treats,1
2761,DRUG_58588,treats,1
2761,DRUG_11282,treats,1
2761,DRUG_44900,treats,1
2761,DRUG_45836,treats,1
2761,DRUG_57889,treats,1
53081,DRUG_40576,treats,1
53081,DRUG_48779,treats,1
53081,DRUG_80647,treats,1
53081,DRUG_88789,treats,1
53081,DRUG_58629,treats,1
53081,DRUG_58588,treats,1
53081,DRUG_11282,treats,1
53081,DRUG_44900,treats,1
53081,DRUG_45836,treats,1
53081,DRUG_57889,treats,1
04112,DRUG_73658,treats,1
04112,DRUG_90353,treats,1
04112,DRUG_16971,treats,1
04112,DRUG_73544,treats,1
04112,DRUG_40576,treats,1
04112,DRUG_48779,treats,1
04112,DRUG_81907,treats,1
04112,DRUG_80647,treats,1
04112,DRUG_42537,treats,1
04112,DRUG_66345,treats,1
04112,DRUG_79790,treats,1
04112,DRUG_81691,treats,1
04112,DRUG_65380,treats,1
04112,DRUG_17057,treats,1
04112,DRUG_88789,treats,1
04112,DRUG_97910,treats,1
04112,DRUG_58629,treats,1
04112,DRUG_31023,treats,1
04112,DRUG_58588,treats,1
04112,DRUG_56289,treats,1
04112,DRUG_11282,treats,1
04112,DRUG_39481,treats,1
04112,DRUG_44900,treats,1
04112,DRUG_45836,treats,1
04112,DRUG_69930,treats,1
04112,DRUG_57889,treats,1
25000,DRUG_48779,treats,1
25000,DRUG_80647,treats,1
25000,DRUG_58588,treats,1
25000,DRUG_11282,treats,1
25000,DRUG_44900,treats,1
25000,DRUG_57889,treats,1
5109,DRUG_73658,treats,1
5109,DRUG_94840,treats,1
5109,DRUG_90353,treats,1
5109,DRUG_16971,treats,1
5109,DRUG_73544,treats,1
5109,DRUG_40576,treats,1
5109,DRUG_48779,treats,1
5109,DRUG_81907,treats,1
5109,DRUG_80647,treats,1
5109,DRUG_18769,treats,1
5109,DRUG_42537,treats,1
5109,DRUG_66345,treats,1
5109,DRUG_93890,treats,1
5109,DRUG_79790,treats,1
5109,DRUG_81691,treats,1
5109,DRUG_65380,treats,1
5109,DRUG_17057,treats,1
5109,DRUG_88789,treats,1
5109,DRUG_97910,treats,1
5109,DRUG_58629,treats,1
5109,DRUG_31023,treats,1
5109,DRUG_58588,treats,1
5109,DRUG_36800,treats,1
5109,DRUG_56289,treats,1
5109,DRUG_11282,treats,1
5109,DRUG_39481,treats,1
5109,DRUG_65728,treats,1
5109,DRUG_44900,treats,1
5109,DRUG_45836,treats,1
5109,DRUG_69930,treats,1
5109,DRUG_57889,treats,1
47831,DRUG_73658,treats,1
47831,DRUG_94840,treats,1
47831,DRUG_90353,treats,1
47831,DRUG_16971,treats,1
47831,DRUG_73544,treats,1
47831,DRUG_40576,treats,1
47831,DRUG_48779,treats,1
47831,DRUG_81907,treats,1
47831,DRUG_80647,treats,1
47831,DRUG_18769,treats,1
47831,DRUG_42537,treats,1
47831,DRUG_66345,treats,1
47831,DRUG_93890,treats,1
47831,DRUG_79790,treats,1
47831,DRUG_81691,treats,1
47831,DRUG_65380,treats,1
47831,DRUG_17057,treats,1
47831,DRUG_88789,treats,1
47831,DRUG_97910,treats,1
47831,DRUG_58629,treats,1
47831,DRUG_31023,treats,1
47831,DRUG_58588,treats,1
47831,DRUG_36800,treats,1
47831,DRUG_56289,treats,1
47831,DRUG_11282,treats,1
47831,DRUG_39481,treats,1
47831,DRUG_65728,treats,1
47831,DRUG_44900,treats,1
47831,DRUG_45836,treats,1
47831,DRUG_69930,treats,1
47831,DRUG_57889,treats,1
2875,DRUG_73658,treats,1
2875,DRUG_94840,treats,1
2875,DRUG_90353,treats,1
2875,DRUG_73544,treats,1
2875,DRUG_48779,treats,1
2875,DRUG_81907,treats,1
2875,DRUG_80647,treats,1
2875,DRUG_81691,treats,1
2875,DRUG_88789,treats,1
2875,DRUG_58629,treats,1
2875,DRUG_58588,treats,1
2875,DRUG_45836,treats,1
2875,DRUG_69930,treats,1
2875,DRUG_57889,treats,1
5849,DRUG_00806,treats,1
5849,DRUG_60474,treats,1
5849,DRUG_72821,treats,1
2763,DRUG_98999,treats,1
2763,DRUG_33318,treats,1
2763,DRUG_00806,treats,1
2763,DRUG_39011,treats,1
2763,DRUG_34535,treats,1
2763,DRUG_24805,treats,1
2763,DRUG_60474,treats,1
2763,DRUG_06029,treats,1
2763,DRUG_09914,treats,1
2763,DRUG_72821,treats,1
2763,DRUG_51014,treats,1
2763,DRUG_29869,treats,1
2763,DRUG_94862,treats,1
2763,DRUG_35242,treats,1
2763,DRUG_12242,treats,1
5712,DRUG_98999,treats,1
5712,DRUG_33318,treats,1
5712,DRUG_00806,treats,1
5712,DRUG_39011,treats,1
5712,DRUG_66345,treats,1
5712,DRUG_81691,treats,1
5712,DRUG_60474,treats,1
5712,DRUG_72821,treats,1
5712,DRUG_35242,treats,1
30393,DRUG_98999,treats,1
30393,DRUG_82115,treats,1
30393,DRUG_83266,treats,1
30393,DRUG_33318,treats,1
30393,DRUG_00806,treats,1
30393,DRUG_39011,treats,1
30393,DRUG_66345,treats,1
30393,DRUG_93890,treats,1
30393,DRUG_12470,treats,1
30393,DRUG_65380,treats,1
30393,DRUG_34535,treats,1
30393,DRUG_17057,treats,1
30393,DRUG_81691,treats,1
30393,DRUG_24805,treats,1
30393,DRUG_60474,treats,1
30393,DRUG_97910,treats,1
30393,DRUG_36800,treats,1
30393,DRUG_06029,treats,1
30393,DRUG_56289,treats,1
30393,DRUG_09914,treats,1
30393,DRUG_72821,treats,1
30393,DRUG_83139,treats,1
30393,DRUG_51014,treats,1
30393,DRUG_29869,treats,1
30393,DRUG_94862,treats,1
30393,DRUG_35242,treats,1
30393,DRUG_12242,treats,1
53789,DRUG_98999,treats,1
53789,DRUG_33318,treats,1
53789,DRUG_00806,treats,1
53789,DRUG_39011,treats,1
53789,DRUG_66345,treats,1
53789,DRUG_12470,treats,1
53789,DRUG_34535,treats,1
53789,DRUG_81691,treats,1
53789,DRUG_60474,treats,1
53789,DRUG_06029,treats,1
53789,DRUG_56289,treats,1
53789,DRUG_72821,treats,1
53789,DRUG_83139,treats,1
53789,DRUG_35242,treats,1
5722,DRUG_98999,treats,1
5722,DRUG_33318,treats,1
5722,DRUG_00806,treats,1
5722,DRUG_39011,treats,1
5722,DRUG_66345,treats,1
5722,DRUG_12470,treats,1
5722,DRUG_81691,treats,1
5722,DRUG_60474,treats,1
5722,DRUG_72821,treats,1
5722,DRUG_35242,treats,1
78959,DRUG_98999,treats,1
78959,DRUG_33318,treats,1
78959,DRUG_00806,treats,1
78959,DRUG_39011,treats,1
78959,DRUG_60474,treats,1
78959,DRUG_72821,treats,1
78959,DRUG_51014,treats,1
78959,DRUG_35242,treats,1
78959,DRUG_12242,treats,1
V4983,DRUG_98999,treats,1
V4983,DRUG_82115,treats,1
V4983,DRUG_83266,treats,1
V4983,DRUG_33318,treats,1
V4983,DRUG_00806,treats,1
V4983,DRUG_39011,treats,1
V4983,DRUG_66345,treats,1
V4983,DRUG_93890,treats,1
V4983,DRUG_12470,treats,1
V4983,DRUG_65380,treats,1
V4983,DRUG_34535,treats,1
V4983,DRUG_17057,treats,1
V4983,DRUG_81691,treats,1
V4983,DRUG_24805,treats,1
V4983,DRUG_60474,treats,1
V4983,DRUG_97910,treats,1
V4983,DRUG_36800,treats,1
V4983,DRUG_06029,treats,1
V4983,DRUG_56289,treats,1
V4983,DRUG_09914,treats,1
V4983,DRUG_72821,treats,1
V4983,DRUG_83139,treats,1
V4983,DRUG_51014,treats,1
V4983,DRUG_29869,treats,1
V4983,DRUG_94862,treats,1
V4983,DRUG_35242,treats,1
V4983,DRUG_12242,treats,1
261,DRUG_98999,treats,1
261,DRUG_82115,treats,1
261,DRUG_33318,treats,1
261,DRUG_00806,treats,1
261,DRUG_39011,treats,1
261,DRUG_66345,treats,1
261,DRUG_34535,treats,1
261,DRUG_17057,treats,1
261,DRUG_81691,treats,1
261,DRUG_24805,treats,1
261,DRUG_60474,treats,1
261,DRUG_06029,treats,1
261,DRUG_09914,treats,1
261,DRUG_72821,treats,1
261,DRUG_51014,treats,1
261,DRUG_29869,treats,1
261,DRUG_94862,treats,1
261,DRUG_12242,treats,1
2762,DRUG_98999,treats,1
2762,DRUG_00806,treats,1
2762,DRUG_39011,treats,1
2762,DRUG_34535,treats,1
2762,DRUG_60474,treats,1
2762,DRUG_72821,treats,1
5724,DRUG_98999,treats,1
5724,DRUG_82115,treats,1
5724,DRUG_83266,treats,1
5724,DRUG_33318,treats,1
5724,DRUG_00806,treats,1
5724,DRUG_39011,treats,1
5724,DRUG_12470,treats,1
5724,DRUG_65380,treats,1
5724,DRUG_34535,treats,1
5724,DRUG_17057,treats,1
5724,DRUG_81691,treats,1
5724,DRUG_24805,treats,1
5724,DRUG_60474,treats,1
5724,DRUG_97910,treats,1
5724,DRUG_06029,treats,1
5724,DRUG_56289,treats,1
5724,DRUG_09914,treats,1
5724,DRUG_72821,treats,1
5724,DRUG_83139,treats,1
5724,DRUG_51014,treats,1
5724,DRUG_29869,treats,1
5724,DRUG_35242,treats,1
5724,DRUG_12242,treats,1
V440,DRUG_10188,treats,1
V440,DRUG_29813,treats,1
5070,DRUG_90353,treats,1
5070,DRUG_10188,treats,1
5070,DRUG_99620,treats,1
5070,DRUG_41546,treats,1
E8796,DRUG_90353,treats,1
E8796,DRUG_51618,treats,1
E8796,DRUG_09553,treats,1
E8796,DRUG_34497,treats,1
E8796,DRUG_10188,treats,1
E8796,DRUG_29813,treats,1
E8796,DRUG_18769,treats,1
E8796,DRUG_15657,treats,1
E8796,DRUG_07048,treats,1
E8796,DRUG_56158,treats,1
E8796,DRUG_17057,treats,1
E8796,DRUG_78549,treats,1
E8796,DRUG_36812,treats,1
E8796,DRUG_90775,treats,1
E8796,DRUG_99620,treats,1
E8796,DRUG_56289,treats,1
E8796,DRUG_56313,treats,1
E8796,DRUG_39074,treats,1
E8796,DRUG_74099,treats,1
E8796,DRUG_18809,treats,1
E8796,DRUG_75708,treats,1
E8796,DRUG_16603,treats,1
E8796,DRUG_41546,treats,1
E8796,DRUG_73347,treats,1
0416,DRUG_90353,treats,1
0416,DRUG_51618,treats,1
0416,DRUG_09553,treats,1
0416,DRUG_34497,treats,1
0416,DRUG_10188,treats,1
0416,DRUG_29813,treats,1
0416,DRUG_18769,treats,1
0416,DRUG_15657,treats,1
0416,DRUG_07048,treats,1
0416,DRUG_56158,treats,1
0416,DRUG_66345,treats,1
0416,DRUG_93890,treats,1
0416,DRUG_12470,treats,1
0416,DRUG_17057,treats,1
0416,DRUG_78549,treats,1
0416,DRUG_36812,treats,1
0416,DRUG_94252,treats,1
0416,DRUG_90775,treats,1
0416,DRUG_97910,treats,1
0416,DRUG_99620,treats,1
0416,DRUG_36800,treats,1
0416,DRUG_56289,treats,1
0416,DRUG_56313,treats,1
0416,DRUG_39074,treats,1
0416,DRUG_74099,treats,1
0416,DRUG_18809,treats,1
0416,DRUG_75708,treats,1
0416,DRUG_16603,treats,1
0416,DRUG_41546,treats,1
0416,DRUG_73347,treats,1
42731,DRUG_10188,treats,1
25060,DRUG_10188,treats,1
25060,DRUG_29813,treats,1
5990,DRUG_10188,treats,1
V1254,DRUG_10188,treats,1
V1254,DRUG_29813,treats,1
V1254,DRUG_66345,treats,1
V1254,DRUG_36812,treats,1
V1254,DRUG_99620,treats,1
V1254,DRUG_56313,treats,1
V1254,DRUG_16603,treats,1
V1254,DRUG_41546,treats,1
V1254,DRUG_73347,treats,1
3572,DRUG_10188,treats,1
3572,DRUG_29813,treats,1
V5861,DRUG_10188,treats,1
70722,DRUG_10188,treats,1
70722,DRUG_12470,treats,1
0389,DRUG_10188,treats,1
0389,DRUG_41546,treats,1
48283,DRUG_90353,treats,1
48283,DRUG_10188,treats,1
48283,DRUG_29813,treats,1
48283,DRUG_12470,treats,1
48283,DRUG_36812,treats,1
48283,DRUG_99620,treats,1
48283,DRUG_56289,treats,1
48283,DRUG_74099,treats,1
48283,DRUG_75708,treats,1
48283,DRUG_41546,treats,1
70703,DRUG_29813,treats,1
2859,DRUG_10188,treats,1
53649,DRUG_90353,treats,1
53649,DRUG_10188,treats,1
53649,DRUG_29813,treats,1
53649,DRUG_12470,treats,1
53649,DRUG_36812,treats,1
53649,DRUG_99620,treats,1
53649,DRUG_56289,treats,1
53649,DRUG_74099,treats,1
53649,DRUG_75708,treats,1
53649,DRUG_41546,treats,1
99664,DRUG_10188,treats,1
99664,DRUG_29813,treats,1
99664,DRUG_66345,treats,1
99664,DRUG_93890,treats,1
99664,DRUG_17057,treats,1
99664,DRUG_36812,treats,1
99664,DRUG_99620,treats,1
99664,DRUG_56313,treats,1
99664,DRUG_16603,treats,1
99591,DRUG_10188,treats,1
99591,DRUG_29813,treats,1
99591,DRUG_99620,treats,1
99591,DRUG_56313,treats,1
99591,DRUG_16603,treats,1
4019,DRUG_10188,treats,1
5533,DRUG_16971,treats,1
5533,DRUG_41753,treats,1
5533,DRUG_12638,treats,1
5533,DRUG_82115,treats,1
5533,DRUG_81907,treats,1
5533,DRUG_45153,treats,1
5533,DRUG_10188,treats,1
5533,DRUG_88865,treats,1
5533,DRUG_08953,treats,1
5533,DRUG_42537,treats,1
5533,DRUG_59545,treats,1
5533,DRUG_66345,treats,1
5533,DRUG_79790,treats,1
5533,DRUG_05899,treats,1
5533,DRUG_57538,treats,1
5533,DRUG_81691,treats,1
5533,DRUG_65380,treats,1
5533,DRUG_17057,treats,1
5533,DRUG_97910,treats,1
5533,DRUG_25520,treats,1
5533,DRUG_31023,treats,1
5533,DRUG_35936,treats,1
5533,DRUG_36800,treats,1
5533,DRUG_80037,treats,1
5533,DRUG_09914,treats,1
5533,DRUG_41711,treats,1
5533,DRUG_38458,treats,1
5533,DRUG_71131,treats,1
5533,DRUG_39424,treats,1
5533,DRUG_05522,treats,1
5533,DRUG_29869,treats,1
5533,DRUG_45836,treats,1
5533,DRUG_59316,treats,1
5533,DRUG_15014,treats,1
5533,DRUG_28707,treats,1
5533,DRUG_61242,treats,1
5533,DRUG_55233,treats,1
5533,DRUG_94862,treats,1
5533,DRUG_57970,treats,1
5533,DRUG_25548,treats,1
5533,DRUG_06485,treats,1
5533,DRUG_14349,treats,1
5533,DRUG_77783,treats,1
5533,DRUG_57889,treats,1
5533,DRUG_51710,treats,1
5715,DRUG_12638,treats,1
5715,DRUG_82115,treats,1
5715,DRUG_81907,treats,1
5715,DRUG_45153,treats,1
5715,DRUG_10188,treats,1
5715,DRUG_88865,treats,1
5715,DRUG_08953,treats,1
5715,DRUG_59545,treats,1
5715,DRUG_79790,treats,1
5715,DRUG_81691,treats,1
5715,DRUG_65380,treats,1
5715,DRUG_17057,treats,1
5715,DRUG_25520,treats,1
5715,DRUG_31023,treats,1
5715,DRUG_35936,treats,1
5715,DRUG_80037,treats,1
5715,DRUG_09914,treats,1
5715,DRUG_41711,treats,1
5715,DRUG_39424,treats,1
5715,DRUG_05522,treats,1
5715,DRUG_29869,treats,1
5715,DRUG_45836,treats,1
5715,DRUG_59316,treats,1
5715,DRUG_15014,treats,1
5715,DRUG_57970,treats,1
5715,DRUG_25548,treats,1
5715,DRUG_06485,treats,1
5715,DRUG_14349,treats,1
5715,DRUG_77783,treats,1
5715,DRUG_57889,treats,1
5715,DRUG_51710,treats,1
0414,DRUG_41753,treats,1
0414,DRUG_81907,treats,1
0414,DRUG_45153,treats,1
0414,DRUG_10188,treats,1
0414,DRUG_08953,treats,1
0414,DRUG_59545,treats,1
0414,DRUG_66345,treats,1
0414,DRUG_35936,treats,1
0414,DRUG_80037,treats,1
0414,DRUG_41711,treats,1
0414,DRUG_38458,treats,1
0414,DRUG_39424,treats,1
0414,DRUG_29869,treats,1
0414,DRUG_45836,treats,1
0414,DRUG_15014,treats,1
0414,DRUG_28707,treats,1
0414,DRUG_61242,treats,1
0414,DRUG_55233,treats,1
0414,DRUG_57889,treats,1
0414,DRUG_51710,treats,1
78959,DRUG_41753,treats,1
78959,DRUG_81907,treats,1
78959,DRUG_45153,treats,1
78959,DRUG_10188,treats,1
78959,DRUG_88865,treats,1
78959,DRUG_08953,treats,1
78959,DRUG_59545,treats,1
78959,DRUG_57538,treats,1
78959,DRUG_31023,treats,1
78959,DRUG_35936,treats,1
78959,DRUG_80037,treats,1
78959,DRUG_41711,treats,1
78959,DRUG_38458,treats,1
78959,DRUG_45836,treats,1
78959,DRUG_59316,treats,1
78959,DRUG_15014,treats,1
78959,DRUG_28707,treats,1
78959,DRUG_61242,treats,1
78959,DRUG_55233,treats,1
78959,DRUG_51710,treats,1
56949,DRUG_16971,treats,1
56949,DRUG_41753,treats,1
56949,DRUG_12638,treats,1
56949,DRUG_82115,treats,1
56949,DRUG_81907,treats,1
56949,DRUG_45153,treats,1
56949,DRUG_10188,treats,1
56949,DRUG_88865,treats,1
56949,DRUG_08953,treats,1
56949,DRUG_42537,treats,1
56949,DRUG_59545,treats,1
56949,DRUG_66345,treats,1
56949,DRUG_79790,treats,1
56949,DRUG_05899,treats,1
56949,DRUG_57538,treats,1
56949,DRUG_81691,treats,1
56949,DRUG_65380,treats,1
56949,DRUG_17057,treats,1
56949,DRUG_97910,treats,1
56949,DRUG_25520,treats,1
56949,DRUG_31023,treats,1
56949,DRUG_35936,treats,1
56949,DRUG_36800,treats,1
56949,DRUG_80037,treats,1
56949,DRUG_09914,treats,1
56949,DRUG_41711,treats,1
56949,DRUG_38458,treats,1
56949,DRUG_71131,treats,1
56949,DRUG_39424,treats,1
56949,DRUG_05522,treats,1
56949,DRUG_29869,treats,1
56949,DRUG_45836,treats,1
56949,DRUG_59316,treats,1
56949,DRUG_15014,treats,1
56949,DRUG_28707,treats,1
56949,DRUG_61242,treats,1
56949,DRUG_55233,treats,1
56949,DRUG_94862,treats,1
56949,DRUG_57970,treats,1
56949,DRUG_25548,treats,1
56949,DRUG_06485,treats,1
56949,DRUG_14349,treats,1
56949,DRUG_77783,treats,1
56949,DRUG_57889,treats,1
56949,DRUG_51710,treats,1
5723,DRUG_12638,treats,1
5723,DRUG_82115,treats,1
5723,DRUG_81907,treats,1
5723,DRUG_45153,treats,1
5723,DRUG_10188,treats,1
5723,DRUG_88865,treats,1
5723,DRUG_08953,treats,1
5723,DRUG_59545,treats,1
5723,DRUG_79790,treats,1
5723,DRUG_81691,treats,1
5723,DRUG_65380,treats,1
5723,DRUG_17057,treats,1
5723,DRUG_25520,treats,1
5723,DRUG_31023,treats,1
5723,DRUG_35936,treats,1
5723,DRUG_80037,treats,1
5723,DRUG_09914,treats,1
5723,DRUG_41711,treats,1
5723,DRUG_39424,treats,1
5723,DRUG_05522,treats,1
5723,DRUG_29869,treats,1
5723,DRUG_45836,treats,1
5723,DRUG_59316,treats,1
5723,DRUG_15014,treats,1
5723,DRUG_57970,treats,1
5723,DRUG_25548,treats,1
5723,DRUG_06485,treats,1
5723,DRUG_14349,treats,1
5723,DRUG_77783,treats,1
5723,DRUG_57889,treats,1
5723,DRUG_51710,treats,1
5849,DRUG_45153,treats,1
5849,DRUG_10188,treats,1
5849,DRUG_08953,treats,1
5849,DRUG_35936,treats,1
5849,DRUG_80037,treats,1
5849,DRUG_41711,treats,1
V1041,DRUG_16971,treats,1
V1041,DRUG_41753,treats,1
V1041,DRUG_12638,treats,1
V1041,DRUG_82115,treats,1
V1041,DRUG_81907,treats,1
V1041,DRUG_45153,treats,1
V1041,DRUG_10188,treats,1
V1041,DRUG_88865,treats,1
V1041,DRUG_08953,treats,1
V1041,DRUG_42537,treats,1
V1041,DRUG_59545,treats,1
V1041,DRUG_66345,treats,1
V1041,DRUG_79790,treats,1
V1041,DRUG_05899,treats,1
V1041,DRUG_57538,treats,1
V1041,DRUG_81691,treats,1
V1041,DRUG_65380,treats,1
V1041,DRUG_17057,treats,1
V1041,DRUG_97910,treats,1
V1041,DRUG_25520,treats,1
V1041,DRUG_31023,treats,1
V1041,DRUG_35936,treats,1
V1041,DRUG_36800,treats,1
V1041,DRUG_80037,treats,1
V1041,DRUG_09914,treats,1
V1041,DRUG_41711,treats,1
V1041,DRUG_38458,treats,1
V1041,DRUG_71131,treats,1
V1041,DRUG_39424,treats,1
V1041,DRUG_05522,treats,1
V1041,DRUG_29869,treats,1
V1041,DRUG_45836,treats,1
V1041,DRUG_59316,treats,1
V1041,DRUG_15014,treats,1
V1041,DRUG_28707,treats,1
V1041,DRUG_61242,treats,1
V1041,DRUG_55233,treats,1
V1041,DRUG_94862,treats,1
V1041,DRUG_57970,treats,1
V1041,DRUG_25548,treats,1
V1041,DRUG_06485,treats,1
V1041,DRUG_14349,treats,1
